provincia,municipio,poblacion
pobmun98,70,286
pobmun98,700,105
pobmun98,701,1084
pobmun98,702,45
pobmun98,703,1593
pobmun98,704,99
pobmun98,705,298
pobmun98,706,12376
pobmun98,707,136
pobmun98,708,643
pobmun98,709,80
pobmun98,71,484
pobmun98,710,2423
pobmun98,711,200
pobmun98,712,1245
pobmun98,713,696
pobmun98,714,72
pobmun98,715,6123
pobmun98,716,261
pobmun98,717,744
pobmun98,718,1191
pobmun98,719,473
pobmun98,72,1364
pobmun98,720,1018
pobmun98,721,2745
pobmun98,722,321
pobmun98,723,5009
pobmun98,724,276
pobmun98,725,728
pobmun98,726,241
pobmun98,727,129
pobmun98,728,4586
pobmun98,729,76
pobmun98,73,798
pobmun98,730,217
pobmun98,731,435
pobmun98,732,2893
pobmun98,733,119
pobmun98,734,1432
pobmun98,735,589
pobmun98,736,10114
pobmun98,737,106
pobmun98,738,174
pobmun98,739,1887
pobmun98,74,59
pobmun98,740,381
pobmun98,741,3882
pobmun98,742,3793
pobmun98,743,544
pobmun98,744,1603
pobmun98,745,151
pobmun98,746,482
pobmun98,747,7750
pobmun98,748,1460
pobmun98,749,2355
pobmun98,75,685
pobmun98,750,122
pobmun98,751,131
pobmun98,752,216
pobmun98,753,227
pobmun98,754,1922
pobmun98,755,141
pobmun98,756,422
pobmun98,757,224
pobmun98,758,6125
pobmun98,759,105
pobmun98,76,11239
pobmun98,760,434
pobmun98,761,14915
pobmun98,762,395
pobmun98,763,143
pobmun98,764,610
pobmun98,765,836
pobmun98,766,6044
pobmun98,767,330
pobmun98,768,394
pobmun98,769,2953
pobmun98,77,101
pobmun98,770,711
pobmun98,771,9358
pobmun98,772,216
pobmun98,773,3286
pobmun98,774,931
pobmun98,775,84
pobmun98,776,287
pobmun98,777,473
pobmun98,778,416
pobmun98,779,341
pobmun98,78,394
pobmun98,780,1473
pobmun98,781,99
pobmun98,782,292
pobmun98,783,262
pobmun98,784,1683
pobmun98,785,409
pobmun98,786,927
pobmun98,787,34426
pobmun98,788,250
pobmun98,789,53498
pobmun98,79,229
pobmun98,790,434
pobmun98,791,242
pobmun98,792,452
pobmun98,793,43
pobmun98,794,877
pobmun98,795,160
pobmun98,796,104
pobmun98,797,459
pobmun98,798,354
pobmun98,799,421
pobmun98,80,5552
pobmun98,800,71
pobmun98,801,4
pobmun98,802,6
pobmun98,803,256
pobmun98,804,1379
pobmun98,805,75
pobmun98,806,12673
pobmun98,807,262
pobmun98,808,352
pobmun98,809,1064
pobmun98,81,382
pobmun98,810,451
pobmun98,811,12857
pobmun98,812,227
pobmun98,813,2053
pobmun98,814,234
pobmun98,815,36
pobmun98,816,1858
pobmun98,817,77
pobmun98,818,9930
pobmun98,819,736
pobmun98,82,3492
pobmun98,820,70
pobmun98,821,608
pobmun98,822,1001
pobmun98,823,1891
pobmun98,824,135
pobmun98,825,524
pobmun98,826,2244
pobmun98,827,198
pobmun98,828,48962
pobmun98,829,15
pobmun98,83,94
pobmun98,830,130
pobmun98,831,147
pobmun98,832,20722
pobmun98,833,155
pobmun98,834,8778
pobmun98,835,51
pobmun98,836,357
pobmun98,837,88
pobmun98,838,94
pobmun98,839,277
pobmun98,84,644
pobmun98,840,54
pobmun98,841,134
pobmun98,842,428
pobmun98,843,1720
pobmun98,844,2885
pobmun98,845,99
pobmun98,846,806
pobmun98,847,2034
pobmun98,848,118
pobmun98,849,33732
pobmun98,85,92
pobmun98,850,14056
pobmun98,851,179
pobmun98,852,9815
pobmun98,853,366
pobmun98,854,106
pobmun98,855,1379
pobmun98,856,20023
pobmun98,857,1116
pobmun98,858,282
pobmun98,859,277
pobmun98,86,2379
pobmun98,860,512
pobmun98,861,290
pobmun98,862,5901
pobmun98,863,78
pobmun98,864,979
pobmun98,865,2271
pobmun98,866,82
pobmun98,867,631
pobmun98,868,174
pobmun98,869,5001
pobmun98,87,683
pobmun98,870,198
pobmun98,871,530
pobmun98,872,52
pobmun98,873,133
pobmun98,874,898
pobmun98,875,471
pobmun98,876,10461
pobmun98,877,56
pobmun98,878,498
pobmun98,879,163
pobmun98,88,26
pobmun98,880,104
pobmun98,881,187
pobmun98,882,1122
pobmun98,883,422
pobmun98,884,1424
pobmun98,885,300
pobmun98,886,453
pobmun98,887,163
pobmun98,888,145
pobmun98,889,66
pobmun98,89,183
pobmun98,890,2825
pobmun98,891,59
pobmun98,892,56
pobmun98,893,2158
pobmun98,894,307
pobmun98,895,1827
pobmun98,896,1746
pobmun98,897,158
pobmun98,898,2316
pobmun98,899,339
pobmun98,90,514
pobmun98,900,242
pobmun98,901,404
pobmun98,9010,333
pobmun98,9011,4666
pobmun98,9012,10306
pobmun98,9013,6179
pobmun98,9014,1284
pobmun98,9015,1717
pobmun98,9016,791
pobmun98,9017,200
pobmun98,9018,10164
pobmun98,9019,20182
pobmun98,902,2052
pobmun98,9020,228
pobmun98,9021,241
pobmun98,9022,6053
pobmun98,9023,3323
pobmun98,9024,502
pobmun98,9025,202
pobmun98,9026,23207
pobmun98,9027,6134
pobmun98,9028,4322
pobmun98,9029,17750
pobmun98,903,122
pobmun98,9030,2142
pobmun98,9031,158
pobmun98,9032,1661
pobmun98,9033,4060
pobmun98,9035,3201
pobmun98,9036,347
pobmun98,9037,903
pobmun98,9038,7625
pobmun98,9039,2944
pobmun98,904,7106
pobmun98,9040,84
pobmun98,9041,482
pobmun98,9042,1108
pobmun98,9043,1204
pobmun98,9044,3533
pobmun98,9045,1974
pobmun98,9046,268
pobmun98,9047,3694
pobmun98,9048,4640
pobmun98,905,164
pobmun98,9050,2953
pobmun98,9051,523
pobmun98,9053,150
pobmun98,9054,595
pobmun98,9055,360
pobmun98,9056,7906
pobmun98,9057,11499
pobmun98,9058,2431
pobmun98,9059,219
pobmun98,906,80
pobmun98,9060,1701
pobmun98,9061,1260
pobmun98,9062,296
pobmun98,9063,979
pobmun98,9064,1245
pobmun98,9066,97
pobmun98,9067,127
pobmun98,9068,210
pobmun98,9069,1361
pobmun98,907,284
pobmun98,9070,601
pobmun98,9072,148
pobmun98,9074,1557
pobmun98,9075,2417
pobmun98,9077,9397
pobmun98,9078,660
pobmun98,9079,357
pobmun98,908,2443
pobmun98,9080,268
pobmun98,9081,1010
pobmun98,9083,838
pobmun98,9084,307
pobmun98,9085,221
pobmun98,9086,691
pobmun98,9089,288
pobmun98,909,453
pobmun98,9092,958
pobmun98,9093,480
pobmun98,9094,917
pobmun98,9097,171
pobmun98,9098,236
pobmun98,91,183
pobmun98,910,171
pobmun98,9101,139
pobmun98,9102,4420
pobmun98,9106,131
pobmun98,9108,1253
pobmun98,911,1488
pobmun98,9115,2758
pobmun98,9118,620
pobmun98,9119,401
pobmun98,912,1055
pobmun98,9120,2256
pobmun98,9123,1122
pobmun98,9124,2829
pobmun98,913,173
pobmun98,9130,1170
pobmun98,9136,1215
pobmun98,914,394
pobmun98,9145,390
pobmun98,915,89
pobmun98,916,496
pobmun98,917,101
pobmun98,918,137
pobmun98,919,147
pobmun98,92,837
pobmun98,920,176
pobmun98,921,328
pobmun98,922,390
pobmun98,923,6197
pobmun98,924,536
pobmun98,925,185
pobmun98,926,988
pobmun98,927,102
pobmun98,928,131
pobmun98,929,276
pobmun98,93,160
pobmun98,930,2273
pobmun98,931,116
pobmun98,932,1049
pobmun98,933,76
pobmun98,934,106
pobmun98,935,389
pobmun98,936,1054
pobmun98,937,124
pobmun98,938,126
pobmun98,939,4832
pobmun98,94,1179
pobmun98,940,460
pobmun98,941,240
pobmun98,942,493
pobmun98,943,2309
pobmun98,944,2703
pobmun98,945,20463
pobmun98,946,360
pobmun98,947,3940
pobmun98,948,362
pobmun98,949,173
pobmun98,95,3516
pobmun98,950,2944
pobmun98,951,588
pobmun98,952,172
pobmun98,953,391
pobmun98,954,31
pobmun98,955,988
pobmun98,956,14734
pobmun98,957,2293
pobmun98,958,812
pobmun98,959,664
pobmun98,96,57
pobmun98,960,169
pobmun98,961,293
pobmun98,962,1255
pobmun98,963,7582
pobmun98,964,518
pobmun98,965,224
pobmun98,966,277
pobmun98,967,200
pobmun98,968,1210
pobmun98,969,65
pobmun98,97,740
pobmun98,970,22
pobmun98,971,236
pobmun98,972,188
pobmun98,973,450
pobmun98,974,1091
pobmun98,975,3777
pobmun98,976,367
pobmun98,977,990
pobmun98,978,99
pobmun98,979,1614
pobmun98,98,155
pobmun98,980,2978
pobmun98,981,325
pobmun98,982,340
pobmun98,983,3099
pobmun98,984,324
pobmun98,985,329
pobmun98,986,28
pobmun98,987,118
pobmun98,988,373
pobmun98,989,618
pobmun98,99,1041
pobmun98,990,1146
pobmun98,991,175
pobmun98,992,274
pobmun98,993,1984
pobmun98,994,3959
pobmun98,995,418
pobmun98,996,645
pobmun98,997,84
pobmun98,998,73
pobmun98,999,4860
